nom,code,codeDepartement,codeRegion,population,lat,lon
Brie,02122,02,32,54,49.5992,3.4722
Brissay-Choigny,02123,02,32,297,49.7224,3.4042
Brissy-Hamégicourt,02124,02,32,653,49.7458,3.4011
Brumetz,02125,02,32,179,49.1124,3.1528
Brunehamel,02126,02,32,458,49.7686,4.188
Bruyères-sur-Fère,02127,02,32,195,49.1994,3.445
Bruyères-et-Montbérault,02128,02,32,1419,49.5184,3.6698
Bruys,02129,02,32,19,49.2595,3.5669
Bucilly,02130,02,32,202,49.8636,4.0938
Bucy-le-Long,02131,02,32,1915,49.39,3.3923
Bucy-lès-Cerny,02132,02,32,188,49.5799,3.493
Bucy-lès-Pierrepont,02133,02,32,406,49.6494,3.904
Buire,02134,02,32,822,49.908,4.0561
Buironfosse,02135,02,32,1125,49.958,3.8371
Burelles,02136,02,32,123,49.7702,3.9148
Bussiares,02137,02,32,131,49.0749,3.2501
Buzancy,02138,02,32,183,49.3086,3.3487
Caillouël-Crépigny,02139,02,32,459,49.6174,3.1226
Camelin,02140,02,32,436,49.5244,3.1243
La Capelle,02141,02,32,1757,49.9705,3.9146
Castres,02142,02,32,247,49.803,3.2576
Le Catelet,02143,02,32,185,50.0008,3.2425
Caulaincourt,02144,02,32,144,49.8646,3.1078
Caumont,02145,02,32,546,49.6374,3.173
Celles-lès-Condé,02146,02,32,94,49.0158,3.5703
Celles-sur-Aisne,02148,02,32,252,49.4135,3.4701
Cerizy,02149,02,32,59,49.7667,3.3346
Cerny-en-Laonnois,02150,02,32,63,49.4492,3.6803
Cerny-lès-Bucy,02151,02,32,113,49.5791,3.5466
Cerseuil,02152,02,32,88,49.3259,3.5175
Cessières-Suzy,02153,02,32,796,49.5575,3.4817
Chacrise,02154,02,32,367,49.3008,3.3964
Chaillevois,02155,02,32,197,49.5087,3.5233
Chalandry,02156,02,32,242,49.6691,3.6474
Chambry,02157,02,32,831,49.5985,3.6719
Chamouille,02158,02,32,270,49.4723,3.671
Champs,02159,02,32,311,49.538,3.257
Chaourse,02160,02,32,497,49.703,3.9837
La Chapelle-sur-Chézy,02162,02,32,299,48.9495,3.375
Charly-sur-Marne,02163,02,32,2584,48.9821,3.2936
Le Charmel,02164,02,32,324,49.1106,3.5446
Charmes,02165,02,32,1596,49.6524,3.3834
Chartèves,02166,02,32,358,49.0894,3.504
Chassemy,02167,02,32,898,49.3778,3.5046
Château-Thierry,02168,02,32,15068,49.0556,3.3784
Châtillon-lès-Sons,02169,02,32,83,49.7629,3.6986
Châtillon-sur-Oise,02170,02,32,125,49.7951,3.4173
Chaudardes,02171,02,32,91,49.3968,3.788
Chaudun,02172,02,32,244,49.3141,3.2508
Chauny,02173,02,32,11456,49.6185,3.2192
Chavignon,02174,02,32,852,49.4782,3.5155
Chavigny,02175,02,32,159,49.4229,3.309
Chavonne,02176,02,32,210,49.4081,3.5614
Chérêt,02177,02,32,146,49.5147,3.6878
Chermizy-Ailles,02178,02,32,121,49.464,3.7196
Chéry-Chartreuve,02179,02,32,379,49.2529,3.6081
Chéry-lès-Pouilly,02180,02,32,737,49.6479,3.5886
Chéry-lès-Rozoy,02181,02,32,97,49.7245,4.1026
Chevennes,02182,02,32,128,49.8196,3.7386
Chevregny,02183,02,32,191,49.47,3.595
Chevresis-Monceau,02184,02,32,335,49.7657,3.5843
Chézy-en-Orxois,02185,02,32,377,49.1247,3.1565
Chézy-sur-Marne,02186,02,32,1308,48.9857,3.3882
Chierry,02187,02,32,1169,49.0326,3.4321
Chigny,02188,02,32,141,49.9291,3.7728
Chivres-en-Laonnois,02189,02,32,354,49.6256,3.8576
Chivres-Val,02190,02,32,532,49.4048,3.4371
Chivy-lès-Étouvelles,02191,02,32,488,49.5334,3.5838
Chouy,02192,02,32,371,49.2154,3.2433
Cierges,02193,02,32,64,49.1659,3.6022
Cilly,02194,02,32,175,49.7473,3.8421
Ciry-Salsogne,02195,02,32,892,49.3693,3.4664
Clacy-et-Thierret,02196,02,32,294,49.5546,3.5651
Clairfontaine,02197,02,32,522,49.969,3.9919
Clamecy,02198,02,32,238,49.4274,3.3654
Clastres,02199,02,32,590,49.7491,3.228
Clermont-les-Fermes,02200,02,32,99,49.6602,3.9448
Cœuvres-et-Valsery,02201,02,32,466,49.324,3.1496
Coincy,02203,02,32,1281,49.1548,3.4331
Coingt,02204,02,32,63,49.7928,4.0956
Colligis-Crandelain,02205,02,32,212,49.4696,3.628
Colonfay,02206,02,32,72,49.8575,3.7117
Commenchon,02207,02,32,219,49.6415,3.1488
Concevreux,02208,02,32,260,49.3781,3.7828
Condé-en-Brie,02209,02,32,658,48.9999,3.5602
Condé-sur-Aisne,02210,02,32,358,49.4014,3.4684
Condé-sur-Suippe,02211,02,32,343,49.4147,3.9447
Condren,02212,02,32,682,49.6332,3.2767
Connigis,02213,02,32,318,49.0357,3.532
Contescourt,02214,02,32,61,49.7921,3.2343
Corbeny,02215,02,32,849,49.4613,3.8256
Corcy,02216,02,32,318,49.2528,3.1957
Coucy-le-Château-Auffrique,02217,02,32,989,49.514,3.3178
Coucy-lès-Eppes,02218,02,32,647,49.556,3.7811
Coucy-la-Ville,02219,02,32,195,49.5414,3.3413
Coulonges-Cohan,02220,02,32,443,49.1958,3.6238
Coupru,02221,02,32,159,49.0304,3.2749
Courbes,02222,02,32,39,49.6804,3.4567
Courboin,02223,02,32,301,48.9956,3.5127
Courcelles-sur-Vesle,02224,02,32,348,49.3464,3.576
Courchamps,02225,02,32,82,49.1152,3.261
Courmelles,02226,02,32,1831,49.3456,3.2994
Courmont,02227,02,32,123,49.1411,3.5712
Courtemont-Varennes,02228,02,32,353,49.0719,3.5414
Courtrizy-et-Fussigny,02229,02,32,76,49.5152,3.7953
Couvrelles,02230,02,32,177,49.3328,3.485
Couvron-et-Aumencourt,02231,02,32,931,49.6464,3.515
Coyolles,02232,02,32,366,49.216,3.021
Cramaille,02233,02,32,133,49.2269,3.4555
Craonne,02234,02,32,85,49.4491,3.7947
Craonnelle,02235,02,32,118,49.4251,3.7755
Crécy-au-Mont,02236,02,32,323,49.4846,3.3141
Crécy-sur-Serre,02237,02,32,1487,49.693,3.6188
Crépy,02238,02,32,1807,49.6089,3.5088
Crézancy,02239,02,32,1193,49.0405,3.5169
Croix-Fonsomme,02240,02,32,187,49.9329,3.3937
La Croix-sur-Ourcq,02241,02,32,89,49.1589,3.3502
Crouttes-sur-Marne,02242,02,32,607,48.9775,3.247
Crouy,02243,02,32,3041,49.4073,3.3684
Crupilly,02244,02,32,64,49.9299,3.7555
Cuffies,02245,02,32,1760,49.4086,3.3197
Cugny,02246,02,32,605,49.7097,3.1518
Cuirieux,02248,02,32,154,49.6835,3.8206
Cuiry-Housse,02249,02,32,102,49.2886,3.4903
Cuiry-lès-Chaudardes,02250,02,32,80,49.3919,3.7621
Cuiry-lès-Iviers,02251,02,32,26,49.7661,4.1045
Cuissy-et-Geny,02252,02,32,71,49.4013,3.7056
Cuisy-en-Almont,02253,02,32,358,49.422,3.2452
Cutry,02254,02,32,126,49.345,3.1907
Cys-la-Commune,02255,02,32,159,49.3838,3.5717
Dagny-Lambercy,02256,02,32,125,49.7685,4.0437
Dallon,02257,02,32,431,49.8249,3.2327
Dammard,02258,02,32,375,49.146,3.1723
Dampleux,02259,02,32,378,49.2408,3.1471
Danizy,02260,02,32,624,49.6658,3.4037
Dercy,02261,02,32,394,49.7127,3.6847
Deuillet,02262,02,32,202,49.6271,3.3571
Dhuizel,02263,02,32,113,49.3591,3.6148
Dizy-le-Gros,02264,02,32,722,49.6351,4.0171
Dohis,02265,02,32,82,49.766,4.1421
Dolignon,02266,02,32,35,49.7295,4.0873
Dommiers,02267,02,32,306,49.3314,3.2165
Domptin,02268,02,32,638,49.0151,3.2705
Dorengt,02269,02,32,150,49.9656,3.7014
Douchy,02270,02,32,159,49.7959,3.1296
Dravegny,02271,02,32,132,49.2425,3.6395
Droizy,02272,02,32,75,49.2746,3.3864
Dury,02273,02,32,194,49.7516,3.1322
Ébouleau,02274,02,32,173,49.6783,3.8871
Effry,02275,02,32,313,49.9191,3.9879
Englancourt,02276,02,32,120,49.9251,3.8081
Épagny,02277,02,32,339,49.4729,3.2565
Éparcy,02278,02,32,34,49.8853,4.071
Épaux-Bézu,02279,02,32,540,49.1022,3.3563
Épieds,02280,02,32,411,49.1023,3.4579
L'Épine-aux-Bois,02281,02,32,245,48.8988,3.4452
Eppes,02282,02,32,438,49.5509,3.7397
Erlon,02283,02,32,284,49.733,3.7073
Erloy,02284,02,32,100,49.9204,3.8394
Esquéhéries,02286,02,32,849,49.9779,3.7584
Essigny-le-Grand,02287,02,32,1063,49.7742,3.2732
Essigny-le-Petit,02288,02,32,351,49.8985,3.3686
Essises,02289,02,32,412,48.9674,3.4162
Essômes-sur-Marne,02290,02,32,2698,49.033,3.3427
Estrées,02291,02,32,408,49.9686,3.2802
Étampes-sur-Marne,02292,02,32,1331,49.0319,3.4175
Étaves-et-Bocquiaux,02293,02,32,546,49.931,3.4519
Étouvelles,02294,02,32,207,49.5171,3.5807
Étréaupont,02295,02,32,845,49.9014,3.9399
Étreillers,02296,02,32,1176,49.8309,3.1565
Étrépilly,02297,02,32,125,49.0825,3.3515
Étreux,02298,02,32,1455,49.9985,3.6554
Évergnicourt,02299,02,32,526,49.4573,4.039
Faverolles,02302,02,32,351,49.2255,3.1827
Fayet,02303,02,32,711,49.871,3.2533
La Fère,02304,02,32,2860,49.6683,3.3694
Fère-en-Tardenois,02305,02,32,2881,49.1833,3.5126
La Ferté-Chevresis,02306,02,32,521,49.7455,3.5506
La Ferté-Milon,02307,02,32,2040,49.1729,3.1441
Fesmy-le-Sart,02308,02,32,516,50.0477,3.6972
Festieux,02309,02,32,707,49.5255,3.7609
Fieulaine,02310,02,32,249,49.8974,3.445
La Flamengrie,02312,02,32,1098,50.0021,3.9205
Flavigny-le-Grand-et-Beaurain,02313,02,32,438,49.8868,3.6741
Flavy-le-Martel,02315,02,32,1698,49.7086,3.1921
Fleury,02316,02,32,126,49.2679,3.1553
Fluquières,02317,02,32,198,49.7995,3.1569
Folembray,02318,02,32,1362,49.55,3.2896
Fonsomme,02319,02,32,517,49.8998,3.3961
Fontaine-lès-Clercs,02320,02,32,230,49.8091,3.2127
Fontaine-lès-Vervins,02321,02,32,866,49.8512,3.9084
Fontaine-Notre-Dame,02322,02,32,379,49.881,3.424
Fontaine-Uterte,02323,02,32,135,49.9266,3.3689
Fontenelle,02324,02,32,289,50.0299,3.8489
Fontenoy,02326,02,32,470,49.4108,3.1936
Foreste,02327,02,32,164,49.8056,3.0952
Fossoy,02328,02,32,524,49.0426,3.4821
Fourdrain,02329,02,32,414,49.617,3.4569
Francilly-Selency,02330,02,32,512,49.8558,3.2296
Franqueville,02331,02,32,107,49.8187,3.7974
Fresnes-en-Tardenois,02332,02,32,278,49.1448,3.5511
Fresnes-sous-Coucy,02333,02,32,160,49.5523,3.3678
Fresnoy-le-Grand,02334,02,32,2915,49.9553,3.417
Fressancourt,02335,02,32,171,49.629,3.4289
Frières-Faillouël,02336,02,32,976,49.6841,3.2366
Froidestrées,02337,02,32,194,49.9432,3.9097
Froidmont-Cohartille,02338,02,32,246,49.6793,3.72
Gandelu,02339,02,32,691,49.0796,3.1782
Gauchy,02340,02,32,5197,49.8233,3.2846
Gercy,02341,02,32,258,49.8145,3.8726
Gergny,02342,02,32,131,49.9339,3.93
Germaine,02343,02,32,84,49.8135,3.1207
Gibercourt,02345,02,32,37,49.7426,3.284
Gizy,02346,02,32,634,49.6118,3.7661
Gland,02347,02,32,429,49.059,3.4602
Goudelancourt-lès-Berrieux,02349,02,32,62,49.4923,3.8568
Goudelancourt-lès-Pierrepont,02350,02,32,141,49.6798,3.8529
Goussancourt,02351,02,32,117,49.1636,3.6541
Gouy,02352,02,32,570,49.9938,3.2618
Grandlup-et-Fay,02353,02,32,271,49.6538,3.7378
Grandrieux,02354,02,32,80,49.7312,4.1862
Gricourt,02355,02,32,1000,49.8876,3.2394
Grisolles,02356,02,32,230,49.1298,3.3718
Gronard,02357,02,32,61,49.7972,3.8775
Grougis,02358,02,32,310,49.9501,3.5281
Grugies,02359,02,32,1248,49.8106,3.2787
Villeneuve-sur-Aisne,02360,02,32,2788,49.4409,3.9744
Guise,02361,02,32,4510,49.8973,3.6229
Guivry,02362,02,32,239,49.6504,3.1196
Guny,02363,02,32,363,49.5117,3.2641
Guyencourt,02364,02,32,246,49.3579,3.8412
Hannapes,02366,02,32,327,49.9762,3.6163
Happencourt,02367,02,32,176,49.7814,3.1838
Haramont,02368,02,32,558,49.2862,3.0219
Harcigny,02369,02,32,243,49.8081,3.9767
Hargicourt,02370,02,32,551,49.967,3.1884
Harly,02371,02,32,1563,49.8404,3.3347
Hartennes-et-Taux,02372,02,32,341,49.2795,3.3588
Hary,02373,02,32,196,49.798,3.9154
Lehaucourt,02374,02,32,832,49.9122,3.2777
Hautevesnes,02375,02,32,162,49.114,3.2317
Hauteville,02376,02,32,184,49.888,3.525
Haution,02377,02,32,130,49.8709,3.8352
La Hérie,02378,02,32,121,49.8828,4.0414
Le Hérie-la-Viéville,02379,02,32,194,49.8214,3.6544
Hinacourt,02380,02,32,28,49.7462,3.2943
Hirson,02381,02,32,8565,49.938,4.1132
Holnon,02382,02,32,1350,49.861,3.2007
Homblières,02383,02,32,1425,49.8569,3.3709
Houry,02384,02,32,58,49.7871,3.8502
Housset,02385,02,32,169,49.7941,3.6958
Iron,02386,02,32,219,49.9517,3.6656
Itancourt,02387,02,32,999,49.803,3.3501
Iviers,02388,02,32,219,49.7881,4.1392
Jaulgonne,02389,02,32,669,49.0884,3.5315
Jeancourt,02390,02,32,253,49.9308,3.1459
Jeantes,02391,02,32,224,49.8142,4.071
Joncourt,02392,02,32,326,49.9604,3.3043
Jouaignes,02393,02,32,139,49.2947,3.5294
Jumencourt,02395,02,32,126,49.5151,3.3484
Jumigny,02396,02,32,62,49.4081,3.7256
Jussy,02397,02,32,1186,49.7168,3.2357
Juvigny,02398,02,32,286,49.4488,3.3178
Juvincourt-et-Damary,02399,02,32,608,49.4504,3.8904
Laffaux,02400,02,32,154,49.4506,3.4356
Laigny,02401,02,32,184,49.8634,3.8573
Lanchy,02402,02,32,38,49.8297,3.0727
Landifay-et-Bertaignemont,02403,02,32,248,49.8293,3.604
Landouzy-la-Cour,02404,02,32,168,49.8445,3.9934
Landouzy-la-Ville,02405,02,32,514,49.8578,4.0489
Landricourt,02406,02,32,129,49.5104,3.3717
Laniscourt,02407,02,32,213,49.5461,3.5336
Laon,02408,02,32,24066,49.5711,3.613
Lappion,02409,02,32,281,49.5929,3.9689
Largny-sur-Automne,02410,02,32,240,49.2627,3.0559
Latilly,02411,02,32,199,49.154,3.3123
Launoy,02412,02,32,98,49.2632,3.4034
Laval-en-Laonnois,02413,02,32,248,49.503,3.5862
Lavaqueresse,02414,02,32,202,49.9453,3.7163
Laversine,02415,02,32,156,49.3541,3.1475
Lemé,02416,02,32,412,49.8422,3.758
Lempire,02417,02,32,129,49.9976,3.1753
Lerzy,02418,02,32,224,49.9504,3.8831
Leschelle,02419,02,32,269,49.963,3.7739
Lesdins,02420,02,32,808,49.9036,3.3122
Lesges,02421,02,32,84,49.308,3.4982
Lesquielles-Saint-Germain,02422,02,32,776,49.9312,3.6277
Leuilly-sous-Coucy,02423,02,32,445,49.4755,3.3501
Leury,02424,02,32,102,49.4246,3.3415
Leuze,02425,02,32,187,49.8586,4.1675
Levergies,02426,02,32,541,49.9342,3.3122
Lhuys,02427,02,32,139,49.2734,3.5431
Licy-Clignon,02428,02,32,70,49.1026,3.2654
Lierval,02429,02,32,120,49.488,3.6218
Liesse-Notre-Dame,02430,02,32,1265,49.6115,3.8271
Liez,02431,02,32,383,49.6933,3.3002
Limé,02432,02,32,191,49.3249,3.5559
Lislet,02433,02,32,218,49.6763,4.0198
Logny-lès-Aubenton,02435,02,32,83,49.832,4.2235
Longpont,02438,02,32,237,49.2857,3.2202
Les Septvallons,02439,02,32,1234,49.3555,3.6776
Lor,02440,02,32,139,49.5308,4.0544
Louâtre,02441,02,32,189,49.2566,3.2429
Loupeigne,02442,02,32,87,49.2437,3.5251
Lucy-le-Bocage,02443,02,32,212,49.0556,3.2755
Lugny,02444,02,32,118,49.7802,3.8114
Luzoir,02445,02,32,267,49.9315,3.9597
Ly-Fontaine,02446,02,32,118,49.7329,3.311
Maast-et-Violaine,02447,02,32,133,49.2935,3.4535
Mâchecourt,02448,02,32,109,49.6509,3.8415
Macogny,02449,02,32,61,49.157,3.2186
Macquigny,02450,02,32,356,49.8714,3.569
Magny-la-Fosse,02451,02,32,122,49.9371,3.274
Maissemy,02452,02,32,233,49.8924,3.1857
Maizy,02453,02,32,398,49.3754,3.7134
La Malmaison,02454,02,32,403,49.5168,3.9951
Malzy,02455,02,32,181,49.921,3.7317
Manicamp,02456,02,32,306,49.5653,3.1805
Marchais,02457,02,32,391,49.5867,3.819
Dhuys et Morin-en-Brie,02458,02,32,825,48.8917,3.5092
Marcy,02459,02,32,152,49.8518,3.4159
Marcy-sous-Marle,02460,02,32,204,49.7487,3.7346
Marest-Dampcourt,02461,02,32,342,49.5942,3.1488
Mareuil-en-Dôle,02462,02,32,223,49.2446,3.5627
Marfontaine,02463,02,32,82,49.8085,3.7641
Margival,02464,02,32,369,49.4322,3.4072
Marigny-en-Orxois,02465,02,32,527,49.0551,3.2195
Marizy-Sainte-Geneviève,02466,02,32,127,49.181,3.1971
Marizy-Saint-Mard,02467,02,32,49,49.1823,3.227
Marle,02468,02,32,2224,49.7444,3.7654
Marly-Gomont,02469,02,32,484,49.8894,3.7856
Martigny,02470,02,32,421,49.8672,4.1357
Martigny-Courpierre,02471,02,32,135,49.4919,3.6872
Mauregny-en-Haye,02472,02,32,403,49.5437,3.7968
Mayot,02473,02,32,213,49.7093,3.3962
Mennessis,02474,02,32,407,49.6915,3.2726
Mennevret,02476,02,32,654,49.9925,3.5568
Mercin-et-Vaux,02477,02,32,945,49.3675,3.2693
Merlieux-et-Fouquerolles,02478,02,32,255,49.5166,3.499
Mesbrecourt-Richecourt,02480,02,32,318,49.7132,3.5367
Mesnil-Saint-Laurent,02481,02,32,450,49.8312,3.3657
Meurival,02482,02,32,58,49.3583,3.7621
Mézières-sur-Oise,02483,02,32,508,49.7903,3.3864
Mézy-Moulins,02484,02,32,551,49.0634,3.5125
Missy-aux-Bois,02485,02,32,98,49.3353,3.2491
Missy-lès-Pierrepont,02486,02,32,106,49.6291,3.7862
Missy-sur-Aisne,02487,02,32,628,49.3849,3.4399
Molain,02488,02,32,160,50.032,3.53
Molinchart,02489,02,32,355,49.5614,3.5407
Monampteuil,02490,02,32,123,49.4715,3.5731
Monceau-le-Neuf-et-Faucouzy,02491,02,32,321,49.7826,3.6311
Monceau-lès-Leups,02492,02,32,434,49.6621,3.4813
Monceau-le-Waast,02493,02,32,216,49.6228,3.7182
Monceau-sur-Oise,02494,02,32,130,49.9099,3.6979
Mondrepuis,02495,02,32,1033,49.9629,4.0587
Monnes,02496,02,32,94,49.1473,3.2282
Mons-en-Laonnois,02497,02,32,1148,49.5372,3.5531
Montaigu,02498,02,32,766,49.555,3.8447
Montbavin,02499,02,32,40,49.5301,3.5135
Montbrehain,02500,02,32,813,49.9636,3.3564
Montchâlons,02501,02,32,74,49.5137,3.7228
Montcornet,02502,02,32,1224,49.6897,4.0262
Mont-d'Origny,02503,02,32,832,49.8531,3.5261
Montescourt-Lizerolles,02504,02,32,1619,49.7362,3.2581
Montfaucon,02505,02,32,208,48.9501,3.4312
Montgobert,02506,02,32,202,49.2892,3.1764
Montgru-Saint-Hilaire,02507,02,32,30,49.177,3.326
Monthenault,02508,02,32,145,49.49,3.6555
Monthiers,02509,02,32,155,49.1087,3.2952
Monthurel,02510,02,32,137,49.0286,3.5505
Montigny-en-Arrouaise,02511,02,32,317,49.914,3.4858
Montigny-l'Allier,02512,02,32,271,49.1245,3.1053
Montigny-le-Franc,02513,02,32,138,49.6876,3.9188
Montigny-Lengrain,02514,02,32,684,49.3741,3.0975
Montigny-lès-Condé,02515,02,32,50,48.982,3.5665
Montigny-sous-Marle,02516,02,32,70,49.74,3.8051
Montigny-sur-Crécy,02517,02,32,299,49.7126,3.5839
Montlevon,02518,02,32,289,48.9577,3.5178
Montloué,02519,02,32,193,49.6644,4.0652
Mont-Notre-Dame,02520,02,32,742,49.2933,3.5806
Montreuil-aux-Lions,02521,02,32,1328,49.0258,3.1973
Mont-Saint-Jean,02522,02,32,81,49.7941,4.2102
Mont-Saint-Martin,02523,02,32,70,49.2754,3.6409
Mont-Saint-Père,02524,02,32,689,49.0809,3.4776
Morcourt,02525,02,32,545,49.8783,3.3378
Morgny-en-Thiérache,02526,02,32,107,49.7557,4.0784
Morsain,02527,02,32,467,49.462,3.1896
Mortefontaine,02528,02,32,215,49.3366,3.08
Mortiers,02529,02,32,184,49.6966,3.6658
Moulins,02530,02,32,77,49.4209,3.6789
Moussy-Verneuil,02531,02,32,139,49.4145,3.6403
Moÿ-de-l'Aisne,02532,02,32,986,49.7504,3.3512
Muret-et-Crouttes,02533,02,32,111,49.2789,3.4382
Muscourt,02534,02,32,45,49.3589,3.7441
Nampcelles-la-Cour,02535,02,32,114,49.7775,3.9999
Nampteuil-sous-Muret,02536,02,32,93,49.305,3.4344
Nanteuil-la-Fosse,02537,02,32,196,49.4344,3.4456
Nanteuil-Notre-Dame,02538,02,32,83,49.1912,3.4105
Nauroy,02539,02,32,672,49.9514,3.2589
Nesles-la-Montagne,02540,02,32,1196,49.0008,3.4486
Neufchâtel-sur-Aisne,02541,02,32,423,49.4382,4.0242
Neuflieux,02542,02,32,78,49.6173,3.1596
Neuilly-Saint-Front,02543,02,32,1980,49.165,3.2666
Neuve-Maison,02544,02,32,607,49.9281,4.0394
La Neuville-Bosmont,02545,02,32,187,49.7152,3.8346
La Neuville-en-Beine,02546,02,32,191,49.6759,3.1583
La Neuville-Housset,02547,02,32,63,49.7899,3.7291
La Neuville-lès-Dorengt,02548,02,32,391,49.9832,3.6851
Neuville-Saint-Amand,02549,02,32,857,49.8201,3.3395
Neuville-sur-Ailette,02550,02,32,119,49.4705,3.6986
Neuville-sur-Margival,02551,02,32,114,49.4542,3.3985
Neuvillette,02552,02,32,180,49.8553,3.4695
Nizy-le-Comte,02553,02,32,232,49.5733,4.0348
Nogentel,02554,02,32,1106,49.0152,3.4042
Nogent-l'Artaud,02555,02,32,2089,48.9425,3.3313
Noircourt,02556,02,32,69,49.6691,4.0948
Noroy-sur-Ourcq,02557,02,32,126,49.2031,3.207
Le Nouvion-en-Thiérache,02558,02,32,2479,50.0097,3.808
Nouvion-et-Catillon,02559,02,32,523,49.7069,3.4954
Nouvion-le-Comte,02560,02,32,241,49.7086,3.459
Nouvion-le-Vineux,02561,02,32,143,49.5108,3.6052
Nouvron-Vingré,02562,02,32,197,49.4349,3.1899
Noyales,02563,02,32,142,49.9056,3.5367
Bernoy-le-Château,02564,02,32,840,49.32,3.3067
Œuilly,02565,02,32,295,49.393,3.6818
Ognes,02566,02,32,1113,49.616,3.1897
Ohis,02567,02,32,270,49.9216,4.0078
Oigny-en-Valois,02568,02,32,175,49.213,3.1287
Oisy,02569,02,32,459,50.0226,3.6502
Ollezy,02570,02,32,169,49.7287,3.1465
Omissy,02571,02,32,679,49.88,3.2969
Orainville,02572,02,32,496,49.376,4.0123
Orgeval,02573,02,32,55,49.5047,3.7011
Origny-en-Thiérache,02574,02,32,1354,49.8845,4.0133
Origny-Sainte-Benoite,02575,02,32,1612,49.827,3.534
Osly-Courtil,02576,02,32,325,49.4,3.2363
Ostel,02577,02,32,91,49.4294,3.5659
Oulches-la-Vallée-Foulon,02578,02,32,82,49.4303,3.7406
Oulchy-la-Ville,02579,02,32,127,49.2085,3.342
Oulchy-le-Château,02580,02,32,811,49.2085,3.3828
Paars,02581,02,32,314,49.3321,3.6024
Paissy,02582,02,32,79,49.4256,3.7
Pancy-Courtecon,02583,02,32,56,49.4631,3.6495
Papleux,02584,02,32,115,50.0169,3.8799
Parcy-et-Tigny,02585,02,32,247,49.2693,3.3291
Parfondeval,02586,02,32,141,49.7431,4.1624
Parfondru,02587,02,32,351,49.54,3.7062
Pargnan,02588,02,32,66,49.3934,3.7003
Pargny-et-Filain,02589,02,32,250,49.4583,3.5491
Pargny-la-Dhuys,02590,02,32,172,48.9582,3.562
Pargny-les-Bois,02591,02,32,140,49.7314,3.6183
Parpeville,02592,02,32,192,49.7962,3.5659
Pasly,02593,02,32,1061,49.4017,3.2969
Passy-en-Valois,02594,02,32,125,49.165,3.1814
Passy-sur-Marne,02595,02,32,139,49.068,3.5747
Pavant,02596,02,32,755,48.9552,3.2843
Pernant,02598,02,32,683,49.3745,3.2336
Pierremande,02599,02,32,249,49.5662,3.2535
Pierrepont,02600,02,32,336,49.6472,3.7843
Pignicourt,02601,02,32,175,49.4064,4.0233
Pinon,02602,02,32,1650,49.4873,3.4646
Pithon,02604,02,32,78,49.7558,3.1047
Pleine-Selve,02605,02,32,191,49.7952,3.5263
Le Plessier-Huleu,02606,02,32,85,49.2391,3.3481
Ploisy,02607,02,32,97,49.332,3.2735
Plomion,02608,02,32,454,49.8143,4.0273
Ployart-et-Vaurseine,02609,02,32,23,49.4952,3.7358
Pommiers,02610,02,32,738,49.3936,3.2805
Pont-Arcy,02612,02,32,118,49.3918,3.6215
Pontavert,02613,02,32,605,49.4189,3.8271
Pontru,02614,02,32,281,49.9216,3.2007
Pontruet,02615,02,32,352,49.919,3.2326
Pont-Saint-Mard,02616,02,32,185,49.4967,3.2785
Pouilly-sur-Serre,02617,02,32,496,49.6784,3.585
Prémont,02618,02,32,686,50.0157,3.3928
Prémontré,02619,02,32,596,49.5493,3.4153
Presles-et-Boves,02620,02,32,327,49.3873,3.5379
Presles-et-Thierny,02621,02,32,400,49.513,3.6231
Priez,02622,02,32,58,49.1308,3.2616
Prisces,02623,02,32,94,49.7722,3.8604
Proisy,02624,02,32,275,49.8891,3.7548
Proix,02625,02,32,144,49.902,3.5769
Prouvais,02626,02,32,339,49.48,3.97
Proviseux-et-Plesnoy,02627,02,32,133,49.4765,4.0177
Puiseux-en-Retz,02628,02,32,221,49.2939,3.1357
Puisieux-et-Clanlieu,02629,02,32,327,49.8485,3.6579
Quierzy,02631,02,32,419,49.5638,3.1466
Quincy-Basse,02632,02,32,54,49.5091,3.3824
Quincy-sous-le-Mont,02633,02,32,62,49.3082,3.5576
Raillimont,02634,02,32,89,49.7028,4.1612
Ramicourt,02635,02,32,147,49.9611,3.334
Regny,02636,02,32,193,49.8336,3.4202
Remaucourt,02637,02,32,278,49.8979,3.3528
Remies,02638,02,32,240,49.6799,3.5242
Remigny,02639,02,32,341,49.7122,3.2925
Renansart,02640,02,32,149,49.7335,3.4587
Renneval,02641,02,32,127,49.7379,4.0411
Résigny,02642,02,32,161,49.7411,4.2097
Ressons-le-Long,02643,02,32,780,49.3829,3.1518
Retheuil,02644,02,32,348,49.3186,3.001
Reuilly-Sauvigny,02645,02,32,213,49.0525,3.5616
Ribeauville,02647,02,32,77,50.037,3.5903
Ribemont,02648,02,32,1909,49.7853,3.4707
Rocourt-Saint-Martin,02649,02,32,305,49.1427,3.3915
Rocquigny,02650,02,32,364,50.0168,3.9724
Rogécourt,02651,02,32,94,49.6493,3.4141
Rogny,02652,02,32,100,49.7682,3.8258
Romeny-sur-Marne,02653,02,32,466,48.9849,3.3343
Romery,02654,02,32,83,49.8899,3.7362
Ronchères,02655,02,32,152,49.1389,3.6031
Roucy,02656,02,32,375,49.3787,3.8162
Rougeries,02657,02,32,202,49.806,3.7896
Roupy,02658,02,32,238,49.8121,3.1823
Rouvroy,02659,02,32,507,49.8583,3.3315
