nom;population;plus60ans;pct_15_29;pct_30_44;pct_45_59;pct_maison;pct_appartement;revenuMedian;tauxProprietaires;region;zoneChalandise;departement;lat;lon;score
RIORGES;10700;33.8;16.8;17.3;24.6;83;17;22500;64;RHONE-ALPES;427;42;46.0429114311;4.03375590925;86
QUERCITELLO;100;34.5;15.5;18.4;22.6;73;27;25900;57;CORSE;439;2B;42.4279847152;9.34339471958;86
AUBILLY;100;31.6;15.2;21.0;21.7;86;14;25100;65;CHAMPAGNE-ARDENNE;436;51;49.2127739521;3.85555629436;86
LOUHOSSOA;900;33.8;14.9;21.1;21.1;83;17;23200;68;AQUITAINE;419;64;43.3122720751;-1.34791351208;86
SAINT-ANDEOL-DE-CLERGUEMORT;100;34.5;14.5;20.0;21.5;90;10;22700;63;LANGUEDOC-ROUSSILLON;417;48;44.2996352454;3.90517923805;86
SAINT-AUBIN-LE-CAUF;900;33.6;12.0;20.0;24.3;78;22;24700;61;HAUTE-NORMANDIE;419;76;49.8678815711;1.17642488577;86
NANT;900;34.9;16.4;17.0;22.0;80;20;24600;65;MIDI-PYRENEES;395;12;44.0206117427;3.28565334346;86
FROMY;100;34.3;13.9;19.2;23.4;80;20;24300;59;CHAMPAGNE-ARDENNE;414;08;49.6013937108;5.25624601587;86
GY-LES-NONAINS;600;33.4;17.8;21.3;23.1;81;19;25400;65;CENTRE;400;45;47.9287539201;2.84603975187;86
TULLINS;7700;33.9;12.0;21.7;23.1;83;17;24500;66;RHONE-ALPES;394;38;45.2938791725;5.49006158623;86
BONNARD;900;33.8;17.7;15.9;20.3;73;27;25200;67;BOURGOGNE;430;89;47.9295214402;3.53452583503;86
PRIGNAC-EN-MEDOC;200;33.4;15.7;21.7;23.3;79;21;26000;60;AQUITAINE;418;33;45.3185304134;-0.906635025936;86
LE THOLONET;2200;32.9;17.8;16.7;22.4;79;21;24000;65;PROVENCE-ALPES-COTE D'AZUR;436;13;43.5196914136;5.50819253944;86
DAMEREY;600;33.3;15.0;17.3;21.3;84;16;25900;62;BOURGOGNE;410;71;46.8344484396;4.99429761869;86
SAINT-DIDIER-AU-MONT-D'OR;6400;32.4;15.2;18.5;24.7;86;14;24000;66;RHONE-ALPES;418;69;45.8147288136;4.79844330211;86
BIGORNO;100;34.4;15.4;21.4;21.4;76;24;25700;59;CORSE;423;2B;42.5310349596;9.30225902799;86
BELLECOMBE-EN-BAUGES;600;34.9;13.8;21.7;23.0;80;20;22100;64;RHONE-ALPES;418;73;45.7380105012;6.14458814234;86
ETIVAL-LES-LE-MANS;2100;34.5;16.3;16.0;21.9;88;12;22400;65;PAYS DE LA LOIRE;415;72;47.9634415619;0.077249958248;86
CORCELLES-FERRIERES;200;34.0;16.8;18.8;22.2;84;16;24500;60;FRANCHE-COMTE;430;25;47.2266648284;5.80424536213;86
LA REPARA-AURIPLES;200;33.5;16.2;18.2;22.7;87;13;23000;64;RHONE-ALPES;438;26;44.6614747098;4.9942784244;86
LA CHAPELLE-THIREUIL;400;34.4;15.0;15.6;21.0;82;18;25200;69;POITOU-CHARENTES;392;79;46.5528411704;-0.552963332142;86
NEUVILLE-SAINT-AMAND;900;34.6;17.3;20.6;21.7;76;24;23500;65;PICARDIE;430;02;49.8206477091;3.33360991741;86
HARNES;12600;34.9;12.9;20.3;24.6;81;19;20800;66;NORD-PAS-DE-CALAIS;422;62;50.4516887565;2.90335898213;86
SATOLAS-ET-BONCE;2100;33.2;16.8;20.4;21.4;89;11;23900;69;RHONE-ALPES;429;38;45.682504844;5.12584106732;86
HADIGNY-LES-VERRIERES;400;34.1;17.0;18.3;24.9;79;21;23700;61;LORRAINE;435;88;48.3219668732;6.4778869001;86
SAINT-LAURENT-LES-TOURS;900;34.9;12.6;16.3;21.1;82;18;23800;66;MIDI-PYRENEES;405;46;44.8817459131;1.90434395957;86
ALBY-SUR-CHERAN;2000;33.2;16.7;17.0;20.6;83;17;25100;59;RHONE-ALPES;421;74;45.8156435779;6.01581486858;86
VERNOLS;100;31.2;17.4;21.7;24.1;80;20;25800;65;AUVERGNE;449;15;45.2190007812;2.88326804068;86
LA CHAPELLE-VILLARS;600;34.4;12.9;21.6;22.9;88;12;25900;54;RHONE-ALPES;425;42;45.4780450334;4.7142051612;86
LALIZOLLE;400;33.8;13.0;15.9;24.6;87;13;23900;65;AUVERGNE;413;03;46.1646303512;3.00825559496;86
GEAUNE;700;33.1;12.6;21.0;24.8;86;14;23900;66;AQUITAINE;424;40;43.6324028996;-0.365846748561;86
AVESNES-LES-AUBERT;3700;34.7;12.4;18.4;24.7;77;23;24800;67;NORD-PAS-DE-CALAIS;394;59;50.1911782213;3.37676857334;86
ROMAIN;100;35.0;17.0;17.0;21.2;78;22;24800;56;FRANCHE-COMTE;434;25;47.4439581352;6.37976637275;86
BALATRE;100;34.4;12.7;20.3;22.2;80;20;22500;67;PICARDIE;446;80;49.7112977032;2.86504759397;86
ARPAVON;100;32.6;12.5;18.2;23.2;79;21;25200;63;RHONE-ALPES;434;26;44.370914993;5.27351034083;86
MAISONCELLES-EN-GATINAIS;100;34.4;13.2;21.3;21.5;77;23;24600;65;ILE-DE-FRANCE;408;77;48.1827929678;2.6212297089;86
GALFINGUE;800;34.8;17.6;20.4;21.7;83;17;23800;67;ALSACE;407;68;47.7038424637;7.22128198778;86
CONTREXEVILLE;3400;34.8;12.5;19.4;24.2;72;28;25300;64;LORRAINE;408;88;48.1854408113;5.89357999879;86
SAINT-PAUL;100;34.2;16.7;18.0;22.8;82;18;25700;55;LORRAINE;429;88;48.3309340459;5.8864017008;86
GUINARTHE-PARENTIES;200;34.8;14.3;16.4;20.2;87;13;22300;67;AQUITAINE;411;64;43.3844299922;-0.946598983055;86
BELBEZE-DE-LAURAGAIS;100;33.7;13.5;20.5;20.1;76;24;26000;60;MIDI-PYRENEES;414;31;43.437002886;1.55679830955;86
LOURDES;15100;32.7;14.2;17.0;21.5;77;23;23700;67;MIDI-PYRENEES;436;65;43.1074297344;-0.0768069387932;86
FOUGERES-SUR-BIEVRE;800;34.3;15.0;20.5;22.6;77;23;25800;57;CENTRE;417;41;47.4498991602;1.34106048827;86
BOISSY-LA-RIVIERE;500;34.8;13.3;17.8;22.8;77;23;25600;65;ILE-DE-FRANCE;397;91;48.3824146625;2.17005086721;86
VILLECHANTRIA;100;34.4;16.7;20.5;22.5;75;25;23800;67;FRANCHE-COMTE;425;39;46.3763797844;5.43861580418;86
PLOUBAZLANEC;3300;34.3;12.4;20.3;22.9;81;19;23700;61;BRETAGNE;439;22;48.80535932;-3.04524739912;86
PERRUEL;500;34.3;17.9;17.9;21.7;81;19;25300;54;HAUTE-NORMANDIE;443;27;49.4322323114;1.36153418506;86
RIBEAUVILLE;4800;32.3;16.6;21.9;23.5;83;17;25300;64;ALSACE;409;68;48.2065139236;7.28672468283;86
WALY;100;33.2;14.4;16.4;20.4;76;24;24100;65;LORRAINE;440;55;49.0242695757;5.0987439035;86
SADEILLAN;100;34.5;17.5;17.8;23.8;81;19;25800;63;MIDI-PYRENEES;395;32;43.3960094567;0.343407720125;86
LEYRIEU;700;33.9;12.9;21.5;20.8;74;26;24600;66;RHONE-ALPES;441;38;45.7563040682;5.25503498481;86
PAIMBOEUF;3200;34.1;12.3;21.9;21.1;78;22;24100;63;PAYS DE LA LOIRE;412;44;47.2863992883;-2.02807425552;86
MAURIAC;3900;32.7;13.3;15.5;21.3;80;20;25400;59;AUVERGNE;447;15;45.2183220694;2.31678475408;86
VILLIERS-FOSSARD;500;34.5;16.9;20.0;21.3;89;11;25100;56;BASSE-NORMANDIE;418;50;49.1613885671;-1.06108270385;86
BOUVILLE;500;34.4;16.9;16.4;21.7;84;16;22500;64;CENTRE;423;28;48.2618330754;1.37825366464;86
CREGY-LES-MEAUX;4200;34.9;12.1;18.5;22.1;78;22;22300;63;ILE-DE-FRANCE;424;77;48.9776563538;2.87369096046;86
BRIANTES;600;33.4;13.4;17.5;21.1;87;13;25400;63;CENTRE;409;36;46.5505241827;2.02422131668;86
SIEVOZ;100;33.9;12.6;21.6;20.8;83;17;23000;64;RHONE-ALPES;426;38;44.9050907619;5.85034623903;86
GONDECOURT;4000;34.5;14.4;20.1;24.7;73;27;23600;67;NORD-PAS-DE-CALAIS;438;59;50.5478874512;2.98009724993;86
LA CHAPELLE-AUBAREIL;500;34.2;17.3;18.8;24.9;79;21;22900;67;AQUITAINE;436;24;45.0104993556;1.18942636109;86
ENTREMONT;600;34.7;15.8;21.7;24.8;79;21;25400;53;RHONE-ALPES;419;74;45.9504525133;6.3755250744;86
NEUFLIEUX;100;34.6;13.6;20.2;21.9;83;17;24700;58;PICARDIE;448;02;49.6163788231;3.15996849471;86
BELLAC;4400;34.8;17.9;20.8;21.7;75;25;25100;68;LIMOUSIN;401;87;46.1049122554;1.04116467219;86
SENLIS;16300;31.6;12.3;19.3;20.8;84;16;25600;61;PICARDIE;420;60;49.2118455897;2.58570626014;86
BORDES-DE-RIVIERE;500;33.2;12.3;15.9;22.2;84;16;25800;68;MIDI-PYRENEES;405;31;43.1236831368;0.634949755967;86
HALLOVILLE;100;34.9;13.4;15.5;24.4;86;14;25200;53;LORRAINE;422;54;48.5513232103;6.85953452145;86
PLOUHINEC;4200;31.5;14.4;21.3;22.3;81;19;25600;65;BRETAGNE;415;29;48.0137327427;-4.48457090531;86
CHAVANNES-SUR-L'ETANG;600;34.2;15.6;16.4;24.6;90;10;25200;56;ALSACE;445;68;47.6396468352;7.03103737458;86
BAUDIGNECOURT;100;31.7;12.4;21.1;23.1;86;14;25300;68;LORRAINE;423;55;48.5651974464;5.45858309464;86
BUDOS;700;33.6;16.8;15.2;24.4;81;19;22500;68;AQUITAINE;443;33;44.5346733151;-0.399965558931;86
LOGNY-LES-AUBENTON;100;33.2;13.8;17.8;22.9;90;10;24500;65;PICARDIE;412;02;49.8330144048;4.2201280927;86
DAVEJEAN;100;34.0;12.3;18.1;22.6;73;27;24400;68;LANGUEDOC-ROUSSILLON;445;11;42.9586371128;2.60630831881;86
LES NOES-PRES-TROYES;3200;32.6;12.1;16.4;24.7;82;18;24100;64;CHAMPAGNE-ARDENNE;420;10;48.3033387671;4.04203482801;86
AMPILLY-LE-SEC;400;34.3;12.7;16.5;20.5;86;14;22100;67;BOURGOGNE;441;21;47.8100690603;4.50329961504;86
USTARITZ;6000;33.0;14.4;15.8;21.7;80;20;24100;63;AQUITAINE;425;64;43.401807303;-1.4751898518;86
LA RIVIERE-DE-CORPS;2900;34.5;13.5;19.2;23.8;78;22;22500;66;CHAMPAGNE-ARDENNE;439;10;48.2801548843;4.0140574686;86
BARRY-D'ISLEMADE;800;34.6;13.3;21.0;23.2;85;15;23700;60;MIDI-PYRENEES;432;82;44.0727114625;1.25300673075;86
TILLOY-LEZ-CAMBRAI;600;33.0;17.5;18.8;24.2;81;19;23900;64;NORD-PAS-DE-CALAIS;435;59;50.2010948825;3.21429536974;86
ALDUDES;400;34.9;12.4;21.2;22.2;82;18;22200;69;AQUITAINE;432;64;43.0920329311;-1.43472285971;86
BREHEMONT;800;34.6;13.2;16.5;24.0;74;26;24200;64;CENTRE;440;37;47.2893596195;0.361536652473;86
JARJAYES;400;32.8;15.2;16.3;22.1;85;15;24600;66;PROVENCE-ALPES-COTE D'AZUR;437;05;44.50532996;6.10808996032;86
LACHAPELLE;100;34.9;17.1;19.1;22.3;86;14;25000;56;AQUITAINE;434;47;44.5744654566;0.259640336825;86
LA MONTAGNE;6000;34.2;17.3;19.5;20.5;88;12;21800;66;PAYS DE LA LOIRE;444;44;47.1849548503;-1.6848281963;86
THIRAUCOURT;100;32.9;14.2;20.1;20.8;76;24;25200;63;LORRAINE;430;88;48.292756795;6.07454050117;86
COSSE-LE-VIVIEN;2900;33.5;17.6;18.3;23.7;80;20;23200;63;PAYS DE LA LOIRE;445;53;47.94585879;-0.934606329089;86
COUTICHES;2700;34.0;17.0;21.5;20.8;89;11;24500;69;NORD-PAS-DE-CALAIS;405;59;50.4501366141;3.19335565357;86
CHASSAIGNES;100;33.5;17.7;20.0;24.4;89;11;23600;66;AQUITAINE;429;24;45.2543656522;0.249815310877;86
MEUNG-SUR-LOIRE;6100;34.5;12.2;15.5;24.0;87;13;25700;67;CENTRE;383;45;47.8397230739;1.69811579508;86
SAINT-ARNOULT-EN-YVELINES;6100;34.3;14.9;19.6;20.3;86;14;24900;55;ILE-DE-FRANCE;417;78;48.5725220079;1.93463847942;86
MONTAUT;600;34.9;16.1;16.4;23.4;79;21;23100;61;AQUITAINE;436;40;43.7283439402;-0.656045169398;86
SAINT-LAURENT-DU-VERDON;100;31.7;15.5;16.6;21.0;90;10;25500;63;PROVENCE-ALPES-COTE D'AZUR;438;04;43.7216172183;6.06859538838;86
SAINTE-RUFFINE;500;33.7;12.3;18.3;20.6;82;18;23400;68;LORRAINE;430;57;49.1065906287;6.09568579469;86
LIMONS;700;32.8;13.2;15.7;23.1;79;21;25900;60;AUVERGNE;421;63;45.9761150757;3.44572241084;86
VILLEVEQUE;2900;33.3;17.8;18.0;23.9;87;13;25100;59;PAYS DE LA LOIRE;426;49;47.5486542844;-0.44694039674;86
LONGUESSE;500;34.3;16.5;16.8;20.6;80;20;25900;68;ILE-DE-FRANCE;386;95;49.0616626709;1.92659421162;86
PRECORBIN;500;34.2;13.9;16.5;20.3;86;14;25500;66;BASSE-NORMANDIE;393;50;49.0799373012;-0.963608377637;86
CHALLANS;18700;32.7;13.6;19.2;22.8;84;16;23300;64;PAYS DE LA LOIRE;428;85;46.8354416653;-1.84036683139;86
RONCHERES;100;32.2;13.9;20.6;23.3;89;11;25000;66;BOURGOGNE;443;89;47.6589905273;3.12087826286;86
MONTHENAULT;100;35.0;12.3;16.4;22.6;81;19;24100;68;PICARDIE;392;02;49.4892743465;3.65592404446;86
GRILLY;700;34.4;12.1;16.4;21.6;90;10;22900;63;RHONE-ALPES;418;01;46.3318810665;6.11366767978;86
LES ADJOTS;500;31.9;13.9;18.5;24.2;89;11;24900;65;POITOU-CHARENTES;447;16;46.0787550512;0.203143435799;86
SAINT-JEAN-DE-BELLEVILLE;500;35.0;17.0;19.7;21.6;75;25;25700;66;RHONE-ALPES;398;73;45.4054371324;6.44373760983;86
BRESSUIRE;18600;33.7;15.9;17.3;22.6;88;12;25700;55;POITOU-CHARENTES;408;79;46.8545755683;-0.479375922286;86
ARSAC;3100;33.8;16.6;21.8;20.5;78;22;25900;65;AQUITAINE;395;33;44.9884555453;-0.701315089192;86
COHADE;800;34.6;17.4;19.6;23.4;84;16;23800;69;AUVERGNE;403;43;45.3350700352;3.3706620305;86
MOISSIEU-SUR-DOLON;700;34.5;14.1;17.7;24.6;90;10;22500;63;RHONE-ALPES;444;38;45.3908938983;4.98729399155;86
FORET-LA-FOLIE;500;33.3;12.2;16.2;22.6;72;28;25200;64;HAUTE-NORMANDIE;432;27;49.220590531;1.51722809302;86
SAINT-JULIEN-LES-METZ;3000;32.0;13.4;21.8;22.4;85;15;25200;64;LORRAINE;423;57;49.1398497812;6.2087377953;86
ALLONNES;3000;33.5;16.0;19.5;23.2;89;11;25600;55;PAYS DE LA LOIRE;444;49;47.3034746947;0.0111127082363;86
MELESSE;5500;34.3;15.8;19.6;24.4;90;10;23300;62;BRETAGNE;411;35;48.2193069814;-1.68950220558;86
BAGE-LA-VILLE;3000;31.3;16.3;15.8;24.5;77;23;26000;69;RHONE-ALPES;422;01;46.3233203302;4.9528678933;86
COURVILLE;500;34.6;12.7;16.6;20.7;78;22;24600;65;CHAMPAGNE-ARDENNE;407;51;49.2717748239;3.70869393616;86
BELLAFFAIRE;100;34.4;12.7;16.9;25.0;77;23;25300;58;PROVENCE-ALPES-COTE D'AZUR;442;04;44.4043915253;6.19420304469;86
VALPRIONDE;100;33.4;15.8;15.1;20.9;86;14;25300;63;MIDI-PYRENEES;408;46;44.3472977247;1.11796104129;86
LORIOL-SUR-DROME;5800;34.8;13.3;21.5;20.2;82;18;24000;66;RHONE-ALPES;393;26;44.7499742267;4.80530615488;86
CORMEILLES;400;34.2;17.5;21.7;20.1;84;16;22500;63;PICARDIE;428;60;49.6424440702;2.19661684856;86
SAINT-FARGEAU-PONTHIERRY;12200;34.4;13.3;16.4;23.0;88;12;24500;65;ILE-DE-FRANCE;391;77;48.5390914714;2.52499710746;86
THAIRE;1500;34.8;15.5;21.5;24.0;74;26;24200;60;POITOU-CHARENTES;446;17;46.0773803387;-1.00436533555;86
POINTEL;300;33.4;16.8;17.8;24.6;80;20;23200;66;BASSE-NORMANDIE;445;61;48.6945257579;-0.348493610503;86
SAINT-CONNAN;300;31.6;15.8;18.2;22.5;89;11;25600;63;BRETAGNE;430;22;48.412323087;-3.07608940512;86
DIEUE-SUR-MEUSE;1400;34.8;14.8;16.9;20.7;79;21;22700;64;LORRAINE;448;55;49.0797403582;5.42963036302;86
HARTENNES-ET-TAUX;300;32.5;16.9;16.2;24.3;89;11;25700;64;PICARDIE;408;02;49.2789534457;3.35763287633;86
EQUENNES-ERAMECOURT;300;32.9;13.7;16.4;20.6;80;20;25400;60;PICARDIE;428;80;49.7278828186;1.95586225984;86
SAINT-MARTIN-LE-BOUILLANT;300;33.3;16.9;17.7;21.0;87;13;23400;66;BASSE-NORMANDIE;433;50;48.7800336062;-1.15914723791;86
CROMAC;300;32.3;16.0;18.5;23.2;87;13;25100;67;LIMOUSIN;424;87;46.3601964498;1.31102488604;86
HUBERVILLE;300;34.1;15.6;17.5;21.3;79;21;23300;69;BASSE-NORMANDIE;429;50;49.5093443935;-1.43254692074;86
LE FOEIL;1400;33.2;15.4;18.7;22.5;86;14;24500;60;BRETAGNE;442;22;48.4178424268;-2.91449094191;86
ENVRONVILLE;300;33.7;14.8;15.2;21.3;84;16;22500;66;HAUTE-NORMANDIE;448;76;49.6585527629;0.670389261558;86
LANLOUP;300;32.9;16.2;17.3;22.6;85;15;24400;63;BRETAGNE;420;22;48.7099285646;-2.96884384171;86
SAINT-NICOLAS-DES-BOIS;300;33.4;17.9;18.9;22.0;74;26;24800;64;BASSE-NORMANDIE;429;61;48.5061778998;0.0266355295781;86
VILLERS-AU-FLOS;200;33.0;12.1;17.7;21.6;79;21;23500;65;NORD-PAS-DE-CALAIS;436;62;50.0787621287;2.90542012766;86
NIDERHOFF;300;33.3;16.9;17.7;21.4;77;23;24100;67;LORRAINE;421;57;48.6279003557;7.008294528;86
LA VALLEE-AU-BLE;300;31.3;15.5;17.7;23.7;82;18;26000;69;PICARDIE;435;02;49.8571725081;3.794382858;86
GEE;400;33.2;16.1;17.6;21.4;78;22;24500;67;PAYS DE LA LOIRE;415;49;47.4675586075;-0.230572798219;86
VILLENEUVE-LES-SABLONS;1300;32.3;17.0;20.5;20.5;85;15;24900;63;PICARDIE;434;60;49.2334293804;2.07366432947;86
SAINT-GEORGES-DU-BOIS;1700;33.6;14.5;20.5;21.2;71;29;24800;65;POITOU-CHARENTES;421;17;46.1500553419;-0.739061354783;86
LA VRAIE-CROIX;1300;34.6;12.1;18.3;22.6;74;26;25600;68;BRETAGNE;397;56;47.6897714715;-2.51941411954;86
GARLIN;1400;33.9;14.9;16.4;20.7;88;12;22200;68;AQUITAINE;446;64;43.5599586619;-0.272296457605;86
EBREON;200;33.6;12.9;18.1;21.6;77;23;25400;59;POITOU-CHARENTES;431;16;45.9419566214;0.0300094172426;86
SAINT-MAURICE-EN-GOURGOIS;1700;34.6;13.1;15.8;21.0;77;23;25800;54;RHONE-ALPES;448;42;45.4080254859;4.18440068436;86
MARSEILLE--6E--ARRONDISSEMENT;43300;34.3;16.8;18.3;22.3;64;36;23800;63;PROVENCE-ALPES-COTE D'AZUR;434;13;43.2870989546;5.38104785394;86
SAINT-ALLOUESTRE;600;33.8;15.4;17.0;23.9;87;13;22600;68;BRETAGNE;442;56;47.9081978294;-2.73628511193;86
LA CHAPELLE-FORAINVILLIERS;200;34.0;15.7;21.7;23.9;84;16;23700;63;CENTRE;420;28;48.7282722261;1.49116779483;86
ESTREELLES;300;34.6;12.3;18.5;20.4;86;14;23100;61;NORD-PAS-DE-CALAIS;429;62;50.5013343429;1.77932498079;86
SAINT-SYMPHORIEN-D'ANCELLES;1000;33.1;15.5;16.9;24.2;89;11;25700;59;BOURGOGNE;425;71;46.1956267392;4.77196064471;86
BOURG-LE-ROI;300;34.3;13.3;21.9;24.0;85;15;25300;68;PAYS DE LA LOIRE;391;72;48.3460739531;0.132093521683;86
FONDREMAND;200;34.3;14.3;20.4;20.1;83;17;24800;60;FRANCHE-COMTE;408;70;47.4719327079;6.02806238503;86
SORBIERS;0;31.7;16.6;15.7;21.6;90;10;25400;66;PROVENCE-ALPES-COTE D'AZUR;446;05;44.3625387102;5.57325324553;86
LA CHAPELLE-ENCHERIE;200;33.2;16.4;18.4;21.8;85;15;23600;69;CENTRE;441;41;47.8261991313;1.21209183111;86
PANZOULT;600;33.5;12.1;17.2;22.4;82;18;25600;64;CENTRE;406;37;47.1645476117;0.407008827504;86
BARC;1000;34.7;17.9;20.1;24.4;82;18;24400;58;HAUTE-NORMANDIE;426;27;49.0794545996;0.824738866399;86
BEAUFICEL-EN-LYONS;200;34.4;16.6;17.2;20.4;90;10;23700;59;HAUTE-NORMANDIE;441;27;49.4044391914;1.52480610334;86
LACRABE;200;34.8;14.1;15.6;23.0;90;10;24500;59;AQUITAINE;411;40;43.6100626829;-0.592429512966;86
PASLY;1000;33.3;12.2;16.3;21.7;84;16;23000;65;PICARDIE;430;02;49.4022800131;3.29799527999;86
VILLEFRANCHE-LE-CHATEAU;0;34.9;12.7;17.9;21.6;90;10;25300;59;RHONE-ALPES;410;26;44.2152597669;5.50831127895;86
BRANCEILLES;300;34.9;16.9;17.7;24.2;72;28;24500;66;LIMOUSIN;414;19;45.0080597171;1.708482812;86
RUAN;200;31.3;14.8;19.9;22.4;82;18;25400;66;CENTRE;434;45;48.1088949762;1.92407655033;86
BIZANET;1300;33.5;13.1;20.0;21.0;82;18;24000;63;LANGUEDOC-ROUSSILLON;429;11;43.1482543689;2.86981441339;86
MACLAS;1700;32.8;16.4;17.2;22.4;75;25;25000;66;RHONE-ALPES;436;42;45.3609273148;4.6976820732;86
VILLESISCLE;300;34.9;17.8;18.0;23.1;84;16;25800;52;LANGUEDOC-ROUSSILLON;428;11;43.2278470431;2.08978989468;86
SEIGNY;200;32.8;16.0;20.7;20.0;76;24;25100;68;BOURGOGNE;440;21;47.5771836934;4.43932756147;86
URS;0;34.9;13.7;18.1;21.3;71;29;26000;60;MIDI-PYRENEES;446;09;42.778113198;1.73489746587;86
SURTAINVILLE;1300;34.0;13.7;16.8;23.5;85;15;23800;69;BASSE-NORMANDIE;408;50;49.4529583495;-1.79283782284;86
VERCHOCQ;600;32.6;17.1;20.8;22.5;83;17;24600;64;NORD-PAS-DE-CALAIS;444;62;50.5548367541;2.04003605108;86
LE CHAUTAY;300;31.5;15.9;16.2;23.8;88;12;25100;67;CENTRE;433;18;46.9852189195;2.9640713443;86
MONTREUIL-LE-HENRI;300;31.6;17.1;20.4;22.1;86;14;25500;68;PAYS DE LA LOIRE;444;72;47.8619039789;0.571664578097;86
LA VILLENEUVE-AU-CHENE;400;34.8;16.0;19.0;24.3;85;15;25800;50;CHAMPAGNE-ARDENNE;434;10;48.2487579972;4.39081684128;86
DIGNAC;1300;33.7;14.2;19.8;23.3;90;10;23400;65;POITOU-CHARENTES;423;16;45.5542534164;0.283491007595;86
ASTET;0;33.7;12.1;18.9;22.3;86;14;25500;58;RHONE-ALPES;415;07;44.6847057844;4.02649606307;86
FRESSELINES;600;34.4;13.3;16.9;21.2;72;28;24900;62;LIMOUSIN;420;23;46.3778373605;1.69897316161;86
SAINT-MARTIN-SUR-COJEUL;200;32.4;12.8;20.6;22.8;89;11;24200;69;NORD-PAS-DE-CALAIS;424;62;50.228647822;2.85191979354;86
SAINTE-MARIE-DE-VATIMESNIL;300;32.8;13.0;19.8;21.9;88;12;24400;68;HAUTE-NORMANDIE;424;27;49.2721801587;1.58233388295;86
CHANEAC;300;34.1;14.6;16.3;23.0;87;13;23200;68;RHONE-ALPES;410;07;44.9300424452;4.30692688194;86
VEZENOBRES;1700;34.2;12.0;21.0;22.0;86;14;22500;66;LANGUEDOC-ROUSSILLON;427;30;44.0510480255;4.13455182602;86
EGRY;300;32.7;17.3;21.5;23.1;88;12;25300;63;CENTRE;423;45;48.1008974565;2.44089841893;86
LE THOU;1500;34.9;17.2;20.3;20.0;76;24;25700;53;POITOU-CHARENTES;424;17;46.0868700947;-0.937375206626;86
NOUGAROULET;300;34.5;16.4;18.0;21.3;90;10;25600;69;MIDI-PYRENEES;393;32;43.6899514871;0.717872769956;86
ETERVILLE;1400;32.6;17.3;17.0;21.9;86;14;26000;58;BASSE-NORMANDIE;430;14;49.1478744808;-0.428813516348;86
SAINTE-MONDANE;200;33.8;13.0;16.9;24.8;73;27;25400;64;AQUITAINE;443;24;44.8354016232;1.34672272166;86
LEMAINVILLE;300;32.5;16.6;20.3;24.3;90;10;24600;69;LORRAINE;433;54;48.5057667643;6.18685411561;86
LOUPIAC;300;32.7;12.2;19.8;21.8;81;19;24300;68;MIDI-PYRENEES;414;46;44.826492947;1.47337068734;86
HEILIGENSTEIN;1000;32.6;16.3;20.4;24.7;89;11;23700;69;ALSACE;436;67;48.4220772866;7.44087809076;86
OSLY-COURTIL;300;33.2;12.8;21.0;23.8;89;11;23700;63;PICARDIE;439;02;49.3995301311;3.23736511582;86
SAINT-EPAIN;1500;35.0;15.3;19.8;24.5;73;27;22900;68;CENTRE;443;37;47.1529048549;0.578633849265;86
CRAINCOURT;300;34.2;14.1;17.3;21.5;75;25;23800;67;LORRAINE;429;57;48.8765159972;6.33285701026;86
LIGNEROLLES;200;32.6;16.2;21.3;20.4;89;11;24800;66;BASSE-NORMANDIE;426;61;48.5987183738;0.575530344307;86
FLEURY;900;34.8;14.7;15.2;23.7;85;15;21500;67;BASSE-NORMANDIE;440;50;48.8488921299;-1.26431862113;86
ORLEIX;1800;34.7;14.3;16.1;21.9;78;22;23300;61;MIDI-PYRENEES;417;65;43.2762828841;0.117396047373;86
SAINT-SYMPHORIEN-SUR-COUZE;200;34.5;12.6;19.3;20.8;85;15;21500;68;LIMOUSIN;435;87;46.0499456746;1.2387984351;86
PULLIGNY;1200;32.3;12.3;21.8;20.4;86;14;25000;66;LORRAINE;412;54;48.549622462;6.15189007246;86
NANCRAY;1200;34.5;13.3;17.9;20.5;73;27;25000;68;FRANCHE-COMTE;408;25;47.2500159074;6.17754148907;86
SAINT-SATURNIN-DE-LENNE;400;34.5;17.4;18.0;23.5;84;16;23200;67;MIDI-PYRENEES;413;12;44.409127962;3.02218493838;86
NIOZELLES;200;33.7;12.2;19.8;20.7;79;21;25400;60;PROVENCE-ALPES-COTE D'AZUR;427;04;43.9318568104;5.84735007889;86
MONTPENSIER;400;32.7;15.3;20.7;20.7;82;18;25400;62;AUVERGNE;447;63;46.0378088494;3.22643917176;86
SAINT-JEAN-LE-BLANC;300;34.9;14.4;17.4;23.4;79;21;23500;60;BASSE-NORMANDIE;414;14;48.9391505079;-0.65777801355;86
VIEL-SAINT-REMY;300;34.4;15.0;17.5;21.2;71;29;24700;69;CHAMPAGNE-ARDENNE;421;08;49.632572198;4.48367438059;86
LAMARCHE-SUR-SAONE;1200;33.2;16.9;20.4;23.9;82;18;24000;69;BOURGOGNE;437;21;47.272628371;5.3700531105;86
SAVIGNY-EN-VERON;1400;33.7;15.1;21.0;24.6;75;25;25800;60;CENTRE;447;37;47.2111243782;0.130191774161;86
QUINSON;400;33.5;16.4;19.5;21.5;82;18;23200;66;PROVENCE-ALPES-COTE D'AZUR;433;04;43.7080624854;6.02269492276;86
